wav_filename,wav_filesize,transcript,transcrip_size
/home/data/images/iam/lines/b04/b04-175/b04-175-04.png,35016,should still have a powerful appeal for young,45
/home/data/images/iam/lines/b05/b05-042/b05-042-07.png,39743,set of skilled manufacturing processes in one,45
/home/data/images/iam/lines/b06/b06-004/b06-004-03.png,63685,were captured and published after the war the,45
/home/data/images/iam/lines/b06/b06-045/b06-045-07.png,131618,official policy and seeking to win majorities,45
/home/data/images/iam/lines/c01/c01-009/c01-009-08.png,46075,a representative modern work and the composer,45
/home/data/images/iam/lines/c01/c01-014/c01-014-05.png,45945,obtains his musical characterisation by means,45
/home/data/images/iam/lines/c02/c02-030/c02-030-03.png,62312,complete silence he shows the faces of people,45
/home/data/images/iam/lines/c03/c03-003c/c03-003c-02.png,82094,again and again it is the visual qualities of,45
/home/data/images/iam/lines/c03/c03-021b/c03-021b-07.png,70354,someone to love you while you are looking for,45
/home/data/images/iam/lines/c03/c03-021c/c03-021c-02.png,89545,from women but yet moved by a strong maternal,45
/home/data/images/iam/lines/c03/c03-084c/c03-084c-05.png,83451,was a morality on the not unfamiliar theme of,45
/home/data/images/iam/lines/c03/c03-087e/c03-087e-06.png,107087,the attempt succeeded if we had a little more,45
/home/data/images/iam/lines/c06/c06-100/c06-100-05.png,23615,turning up as the typical teenager in all the,45
/home/data/images/iam/lines/e01/e01-107/e01-107-02.png,53360,it is important that you use the size of hook,45
/home/data/images/iam/lines/e02/e02-100/e02-100-05.png,44685,yourself to blame the tools when the job does,45
/home/data/images/iam/lines/e07/e07-003/e07-003-04.png,57422,content with issuing bulletins on the dangers,45
/home/data/images/iam/lines/e07/e07-108/e07-108-02.png,23048,their cheapness making them attractive to the,45
/home/data/images/iam/lines/f01/f01-139/f01-139-06.png,56864,one of the most unreliable methods of getting,45
/home/data/images/iam/lines/f04/f04-024/f04-024-06.png,45749,and perhaps evidence enough to have brought a,45
/home/data/images/iam/lines/f04/f04-028/f04-028-08.png,57608,overlook the possibility that this might have,45
/home/data/images/iam/lines/g06/g06-037i/g06-037i-08.png,21896,themselves seventeen years before had had the,45
/home/data/images/iam/lines/g06/g06-037j/g06-037j-06.png,34859,unceasing search for an effective alleviation,45
/home/data/images/iam/lines/g06/g06-037k/g06-037k-08.png,28949,first shown themselves seventeen years before,45
/home/data/images/iam/lines/g06/g06-037m/g06-037m-09.png,72848,symptoms had first shown themselves seventeen,45
/home/data/images/iam/lines/g06/g06-042e/g06-042e-04.png,20497,curative method known as homoeopathy had been,45
/home/data/images/iam/lines/g06/g06-047c/g06-047c-04.png,18332,disciples among unorthodox medical men in the,45
/home/data/images/iam/lines/g06/g06-047k/g06-047k-04.png,25044,disciples among unorthodox medical men in the,45
/home/data/images/iam/lines/r02/r02-078/r02-078-04.png,36017,fumbled for his contract before thrusting the,45
/home/data/images/iam/lines/r03/r03-026/r03-026-03.png,41745,at last and therefore saved the situation for,45
/home/data/images/iam/lines/a02/a02-093/a02-093-06.png,64222,to hold the door open for modifications to the,46
/home/data/images/iam/lines/a03/a03-034/a03-034-03.png,33468,of the party since it came to office three and,46
/home/data/images/iam/lines/a03/a03-066/a03-066-05.png,50857,would almost certainly involve a corresponding,46
/home/data/images/iam/lines/a03/a03-073/a03-073-04.png,50889,have reached a sufficient stage of development,46
/home/data/images/iam/lines/a04/a04-050/a04-050-01.png,26569,not deny facilities to nations to which it was,46
/home/data/images/iam/lines/a04/a04-096/a04-096-04.png,28350,exercise any degree of control over the action,46
/home/data/images/iam/lines/b01/b01-018/b01-018-07.png,41610,which five citizens are coloured for every one,46
/home/data/images/iam/lines/b01/b01-053/b01-053-06.png,52548,moving towards a solution of currency problems,46
/home/data/images/iam/lines/b01/b01-079/b01-079-06.png,19878,right to blame the politicians unless they see,46
/home/data/images/iam/lines/b01/b01-118/b01-118-01.png,26271,tinue to live as hewers of wood and drawers of,46
/home/data/images/iam/lines/b01/b01-132/b01-132-02.png,35886,way left to try to bring home to the people of,46
/home/data/images/iam/lines/b04/b04-089/b04-089-05.png,35312,time the members decided to pay up and be good,46
/home/data/images/iam/lines/b05/b05-042/b05-042-02.png,31172,instructions on how to do the job coupled with,46
/home/data/images/iam/lines/c03/c03-000c/c03-000c-06.png,86570,unity of conception and control are everywhere,46
/home/data/images/iam/lines/c03/c03-003a/c03-003a-02.png,67140,and again and again it is the visual qualities,46
/home/data/images/iam/lines/c03/c03-003e/c03-003e-02.png,101965,and again and again it is the visual qualities,46
/home/data/images/iam/lines/c03/c03-003f/c03-003f-02.png,75623,and again and again it is the visual qualities,46
/home/data/images/iam/lines/c03/c03-016b/c03-016b-08.png,78761,first lover is a sailor who leaves her to bear,46
/home/data/images/iam/lines/c03/c03-016c/c03-016c-05.png,77815,and when she experiences it for the first time,46
/home/data/images/iam/lines/c03/c03-021c/c03-021c-03.png,74837,instinct to the unborn child as much as to the,46
/home/data/images/iam/lines/c03/c03-021c/c03-021c-06.png,93121,shares her room and gives her his forlorn gift,46
/home/data/images/iam/lines/c03/c03-084a/c03-084a-06.png,66476,on the not unfamiliar theme of the destructive,46
/home/data/images/iam/lines/c03/c03-084b/c03-084b-06.png,89165,on the not unfamiliar theme of the destructive,46
/home/data/images/iam/lines/c03/c03-087a/c03-087a-06.png,59442,succeeded if we had a little more faith in the,46
/home/data/images/iam/lines/c03/c03-087b/c03-087b-06.png,82271,succeeded if we had a little more faith in the,46
/home/data/images/iam/lines/c03/c03-087d/c03-087d-03.png,88717,inevitability which left its central character,46
/home/data/images/iam/lines/c03/c03-087e/c03-087e-03.png,93184,which left its central character and the world,46
/home/data/images/iam/lines/c03/c03-096e/c03-096e-03.png,116967,the author in spite of the ineffectuality with,46
/home/data/images/iam/lines/c06/c06-039/c06-039-06.png,25207,will put a postage stamp into orbit before you,46
/home/data/images/iam/lines/e01/e01-029/e01-029-03.png,47835,can give striking individuality to many things,46
/home/data/images/iam/lines/e02/e02-014/e02-014-05.png,73910,of the plane sole to make the tapered surfaces,46
/home/data/images/iam/lines/e04/e04-103/e04-103-04.png,83106,you have a third clamp use it in the centre as,46
/home/data/images/iam/lines/e07/e07-098/e07-098-03.png,21641,rose to avoid breaking the blocks with a spout,46
/home/data/images/iam/lines/e07/e07-105/e07-105-06.png,21574,inclined to collapse if the plants are in them,46
/home/data/images/iam/lines/g05/g05-087/g05-087-01.png,29803,one to fear that the event might well have the,46
/home/data/images/iam/lines/g06/g06-037k/g06-037k-07.png,28186,had been subjected ever since the symptoms had,46
/home/data/images/iam/lines/p06/p06-248/p06-248-03.png,39159,presume we shall be allowed to have one or two,46
/home/data/images/iam/lines/a01/a01-113u/a01-113u-03.png,58197,provide an ambulance service for the absolutely,47
/home/data/images/iam/lines/a01/a01-132x/a01-132x-07.png,68463,foods would still be free in families receiving,47
/home/data/images/iam/lines/a02/a02-027/a02-027-03.png,70319,including a compulsory savings scheme which the,47
/home/data/images/iam/lines/a02/a02-037/a02-037-07.png,67411,becomes an offence punishable with imprisonment,47
/home/data/images/iam/lines/a03/a03-017/a03-017-06.png,46441,at the cost of virtual partition of the country,47
/home/data/images/iam/lines/a04/a04-092/a04-092-01.png,33323,the protests and these should carry weight with,47
/home/data/images/iam/lines/b01/b01-038/b01-038-02.png,39316,will now grow brighter of further international,47
/home/data/images/iam/lines/b01/b01-127/b01-127-04.png,50428,do to bring support and comfort to this gallant,47
/home/data/images/iam/lines/b05/b05-038/b05-038-04.png,69618,developed by a firm specialising in electronics,47
/home/data/images/iam/lines/b05/b05-042/b05-042-10.png,40854,to a different industry if he just gives in and,47
/home/data/images/iam/lines/b06/b06-049/b06-049-09.png,70837,of the union would become easier in the context,47
/home/data/images/iam/lines/b06/b06-082/b06-082-03.png,85427,the use of nuclear weapons and nuclear strategy,47
/home/data/images/iam/lines/b06/b06-097/b06-097-02.png,23576,in six weeks time from ending up in blind alley,47
/home/data/images/iam/lines/c01/c01-009/c01-009-09.png,49532,is a highly skilled manipulator of contemporary,47
/home/data/images/iam/lines/c02/c02-059/c02-059-05.png,53923,and the audience at the awards was particularly,47
/home/data/images/iam/lines/c03/c03-003b/c03-003b-03.png,79713,the marriage of the central characters to their,47
/home/data/images/iam/lines/c03/c03-081f/c03-081f-09.png,92809,performance of rare intelligence and restrained,47
/home/data/images/iam/lines/c04/c04-061/c04-061-02.png,33648,alone used a sharp edge to their humour and cut,47
/home/data/images/iam/lines/e01/e01-059/e01-059-04.png,50522,produce fashion articles as elegant as those of,47
/home/data/images/iam/lines/e02/e02-086/e02-086-04.png,43728,any case may be regarded as a good beginning to,47
/home/data/images/iam/lines/e02/e02-086/e02-086-08.png,39458,which increases the range of things that can be,47
/home/data/images/iam/lines/e02/e02-100/e02-100-02.png,48801,better to pay the fair price for a tool of good,47
/home/data/images/iam/lines/e04/e04-030/e04-030-05.png,56111,are well secured as they will have to withstand,47
/home/data/images/iam/lines/e07/e07-003/e07-003-08.png,64231,imported predatory insects and insect pathogens,47
/home/data/images/iam/lines/f01/f01-070/f01-070-04.png,94611,picture of the basis of such material phenomena,47
/home/data/images/iam/lines/g06/g06-045a/g06-045a-03.png,22814,that it was being cultivated with extraordinary,47
/home/data/images/iam/lines/g06/g06-045h/g06-045h-03.png,25972,that it was being cultivated with extraordinary,47
/home/data/images/iam/lines/a01/a01-043x/a01-043x-06.png,56816,will be to see there is no racial discrimination,48
/home/data/images/iam/lines/a02/a02-106/a02-106-06.png,55262,to settle the relationships between them and the,48
/home/data/images/iam/lines/a04/a04-054/a04-054-03.png,28561,was far better for a weapon used for retaliatory,48
/home/data/images/iam/lines/a04/a04-066/a04-066-06.png,34631,their intervention away from straight opposition,48
/home/data/images/iam/lines/b04/b04-147/b04-147-04.png,32669,householders when trenches are dug outside their,48
/home/data/images/iam/lines/b06/b06-045/b06-045-01.png,110156,to the two major conferences of the movement and,48
/home/data/images/iam/lines/b06/b06-045/b06-045-03.png,111023,unpalatable majority decisions as binding on the,48
/home/data/images/iam/lines/b06/b06-082/b06-082-08.png,143638,who will actually give the instructions to press,48
/home/data/images/iam/lines/c01/c01-014/c01-014-09.png,48571,or at least the most successfully executed trait,48
/home/data/images/iam/lines/c03/c03-081c/c03-081c-03.png,92665,about her if she remained a flawed but beautiful,48
/home/data/images/iam/lines/e01/e01-062/e01-062-05.png,48308,pages simple diagrams and instructions are given,48
/home/data/images/iam/lines/e04/e04-095/e04-095-01.png,58197,and this is the time to check before making fast,48
/home/data/images/iam/lines/e04/e04-095/e04-095-03.png,48961,the outside measurements from transom to transom,48
/home/data/images/iam/lines/e04/e04-132/e04-132-03.png,57459,resulting panel utilized for decorating a useful,48
/home/data/images/iam/lines/e07/e07-003/e07-003-01.png,48355,does the balance of nature by killing both pests,48
/home/data/images/iam/lines/e07/e07-101/e07-101-08.png,26177,larger block when the plant or seedling is ready,48
/home/data/images/iam/lines/g04/g04-095/g04-095-07.png,49118,sons was just coming into the world in this year,48
/home/data/images/iam/lines/g06/g06-037l/g06-037l-07.png,22224,been subjected ever since the symptoms had first,48
/home/data/images/iam/lines/r02/r02-054/r02-054-01.png,54819,when he shook the case there was a rustling thud,48
/home/data/images/iam/lines/r02/r02-127/r02-127-01.png,27241,of a mother who had failed to realise that a son,48
/home/data/images/iam/lines/a02/a02-082/a02-082-01.png,38994,had been arrested or convicted since last year on,49
/home/data/images/iam/lines/a02/a02-106/a02-106-08.png,74172,recognised their rights and recommended a form of,49
/home/data/images/iam/lines/a03/a03-009/a03-009-04.png,51677,coordinate activity on the political and economic,49
/home/data/images/iam/lines/a03/a03-034/a03-034-02.png,32002,which outlines in some detail the accomplishments,49
/home/data/images/iam/lines/a04/a04-066/a04-066-04.png,27684,recommending the supporters of unilateral nuclear,49
/home/data/images/iam/lines/b01/b01-089/b01-089-04.png,35111,stressed that there was no intention to intervene,49
/home/data/images/iam/lines/b02/b02-102/b02-102-02.png,53212,efforts to work out sensible ways of dealing with,49
/home/data/images/iam/lines/b03/b03-109/b03-109-06.png,58150,circumstances the time would come when this would,49
/home/data/images/iam/lines/b04/b04-103/b04-103-02.png,27325,ponder how their gardening tools are mysteriously,49
/home/data/images/iam/lines/b04/b04-140/b04-140-05.png,37747,and his supporters have been able to pursue their,49
/home/data/images/iam/lines/b04/b04-147/b04-147-03.png,33085,has been appointed to smooth out difficulties for,49
/home/data/images/iam/lines/b04/b04-187/b04-187-04.png,33237,combination of enthusiasm and shrewd anticipation,49
/home/data/images/iam/lines/b04/b04-208/b04-208-01.png,29857,people believed that there were no more worlds to,49
/home/data/images/iam/lines/b06/b06-049/b06-049-06.png,87606,perspective of sharp struggle based on consistent,49
/home/data/images/iam/lines/b06/b06-075/b06-075-03.png,67927,will never be established on the basis of leaders,49
/home/data/images/iam/lines/b06/b06-082/b06-082-05.png,127511,by their talk of political and collective control,49
/home/data/images/iam/lines/c03/c03-096c/c03-096c-02.png,79285,driven to effective action by the author in spite,49
/home/data/images/iam/lines/c04/c04-013/c04-013-05.png,37253,best moments are when he swings breezily into the,49
/home/data/images/iam/lines/c04/c04-017/c04-017-02.png,57714,think hard and long before his next jump into the,49
/home/data/images/iam/lines/e01/e01-119/e01-119-04.png,57853,in opposite directions to bring loop close around,49
/home/data/images/iam/lines/e04/e04-000/e04-000-03.png,40860,capable of withstanding the heavy handling of the,49
/home/data/images/iam/lines/e04/e04-030/e04-030-03.png,62814,made by shaping and soldering two pieces of stout,49
/home/data/images/iam/lines/e04/e04-038/e04-038-03.png,59595,material that might be available as otherwise the,49
/home/data/images/iam/lines/e04/e04-099/e04-099-01.png,55475,plan measurements but leave sufficient margin for,49
/home/data/images/iam/lines/e07/e07-003/e07-003-06.png,55400,some stations are carrying out useful research on,49
/home/data/images/iam/lines/e07/e07-098/e07-098-02.png,22807,being that more of the watering is done through a,49
/home/data/images/iam/lines/g04/g04-081/g04-081-04.png,32807,who was the only other occupant of the house when,49
/home/data/images/iam/lines/g06/g06-026e/g06-026e-04.png,22559,the temporary assumption of the government by the,49
/home/data/images/iam/lines/g06/g06-037c/g06-037c-08.png,22901,he had been subjected ever since the symptoms had,49
/home/data/images/iam/lines/g06/g06-037c/g06-037c-09.png,23107,first shown themselves seventeen years before had,49
/home/data/images/iam/lines/g06/g06-037i/g06-037i-07.png,23407,subjected ever since the symptoms had first shown,49
/home/data/images/iam/lines/g06/g06-037k/g06-037k-06.png,25495,of the numerous conventional remedies to which he,49
/home/data/images/iam/lines/g06/g06-050h/g06-050h-02.png,24284,so he described his distinguished patient and his,49
/home/data/images/iam/lines/r02/r02-089/r02-089-08.png,62375,they had once obtained as a free gift in exchange,49
/home/data/images/iam/lines/r03/r03-050/r03-050-03.png,25284,and yellow sleepy dust in the corners of his pale,49
/home/data/images/iam/lines/r03/r03-050/r03-050-05.png,29976,tried to make up for it by constantly paring them,49
/home/data/images/iam/lines/a01/a01-122/a01-122-01.png,40475,children and sick people than to take on this vast,50
/home/data/images/iam/lines/a03/a03-040/a03-040-01.png,43965,a public poll showed that for the first time since,50
/home/data/images/iam/lines/a04/a04-092/a04-092-04.png,31553,serving the hitherto cordial relations between the,50
/home/data/images/iam/lines/b03/b03-025/b03-025-05.png,31610,tact across the greatest political barrier in what,50
/home/data/images/iam/lines/e01/e01-062/e01-062-06.png,44820,to enable the beginner to master all the essential,50
/home/data/images/iam/lines/e01/e01-086/e01-086-02.png,42849,the knotted part of the button stitch lying on the,50
/home/data/images/iam/lines/e04/e04-034/e04-034-04.png,72120,woodfiller in the usual way and paint the frame in,50
/home/data/images/iam/lines/e04/e04-086/e04-086-01.png,49083,is joined to both transoms and lies in the grooves,50
/home/data/images/iam/lines/e04/e04-114/e04-114-03.png,91022,screwing and gluing this piece to the chines it is,50
/home/data/images/iam/lines/e04/e04-114/e04-114-04.png,91366,necessary to be careful not to miss the chine with,50
/home/data/images/iam/lines/f01/f01-081/f01-081-01.png,96904,close analogy between the units of quite different,50
/home/data/images/iam/lines/f01/f01-139/f01-139-05.png,62029,nowadays most psychologists would agree that it is,50
/home/data/images/iam/lines/f01/f01-143/f01-143-01.png,64080,directly look into the mental processes of another,50
/home/data/images/iam/lines/f02/f02-003/f02-003-03.png,35690,the panel decided to seek further insight into the,50
/home/data/images/iam/lines/g04/g04-007/g04-007-01.png,60562,when the distance to the church deterred many from,50
/home/data/images/iam/lines/g06/g06-037d/g06-037d-05.png,30492,search for an effective alleviation of his painful,50
/home/data/images/iam/lines/g06/g06-037g/g06-037g-07.png,25541,ever since the symptoms had first shown themselves,50
/home/data/images/iam/lines/g06/g06-037h/g06-037h-06.png,28988,search for an effective alleviation of his painful,50
/home/data/images/iam/lines/g06/g06-045k/g06-045k-03.png,47829,was being cultivated with extraordinary success in,50
/home/data/images/iam/lines/g06/g06-047i/g06-047i-03.png,21871,an increasing number of disciples among unorthodox,50
/home/data/images/iam/lines/b02/b02-102/b02-102-01.png,58375,millstone weighing down and almost paralysing their,51
/home/data/images/iam/lines/e01/e01-059/e01-059-03.png,39502,little time and concentration the woman at home can,51
/home/data/images/iam/lines/f01/f01-147/f01-147-02.png,78422,to be prepared to observe and make inferences about,51
/home/data/images/iam/lines/f03/f03-182/f03-182-06.png,36475,that television makes its appeal to those of lesser,51
/home/data/images/iam/lines/g06/g06-037e/g06-037e-06.png,22727,numerous conventional remedies to which he had been,51
/home/data/images/iam/lines/g06/g06-037i/g06-037i-06.png,20554,numerous conventional remedies to which he had been,51
/home/data/images/iam/lines/g06/g06-037l/g06-037l-08.png,25483,shown themselves seventeen years before had had the,51
/home/data/images/iam/lines/r02/r02-065/r02-065-02.png,44577,rested on a wad of stiff white paper printed on one,51
/home/data/images/iam/lines/r03/r03-050/r03-050-01.png,26560,from dusty hair on the dusty shoulders of his black,51
/home/data/images/iam/lines/r03/r03-110/r03-110-02.png,58587,perhaps a little more if we can cheat your earnings,51
/home/data/images/iam/lines/a04/a04-047/a04-047-07.png,38068,their tactics by switching most of their emphasis on,52
/home/data/images/iam/lines/b01/b01-057/b01-057-08.png,49271,would prefer to put our hopes for earthly justice in,52
/home/data/images/iam/lines/b01/b01-062/b01-062-02.png,43980,be wrong to refuse all political advertisements with,52
/home/data/images/iam/lines/b04/b04-089/b04-089-02.png,34895,talents and responsibilities could bring in the open,52
/home/data/images/iam/lines/b04/b04-202/b04-202-02.png,30246,the opportunity to show is just as interested in the,52
/home/data/images/iam/lines/c03/c03-021b/c03-021b-02.png,95679,women but yet moved by a strong maternal instinct to,52
/home/data/images/iam/lines/e01/e01-102/e01-102-02.png,62644,are more effective for the delicate designs used for,52
/home/data/images/iam/lines/e04/e04-119/e04-119-04.png,71626,up on two boxes or trestles of convenient height for,52
/home/data/images/iam/lines/f01/f01-085/f01-085-01.png,87047,psychology in its search for ultimate units and here,52
/home/data/images/iam/lines/f02/f02-020/f02-020-01.png,30600,which takes place at company expense in a country or,52
/home/data/images/iam/lines/f02/f02-036/f02-036-06.png,48261,its implications and to consider the advisability of,52
/home/data/images/iam/lines/g06/g06-037g/g06-037g-06.png,28876,conventional remedies to which he had been subjected,52
/home/data/images/iam/lines/g06/g06-045d/g06-045d-04.png,24724,and that he himself was being treated under a doctor,52
/home/data/images/iam/lines/g06/g06-045e/g06-045e-04.png,24531,and that he himself was being treated under a doctor,52
/home/data/images/iam/lines/r02/r02-003/r02-003-03.png,33489,postponed demanding the tax until her financial year,52
/home/data/images/iam/lines/a01/a01-113/a01-113-02.png,37065,would provide an ambulance service for the absolutely,53
/home/data/images/iam/lines/a02/a02-032/a02-032-02.png,52614,been raised against the strikers and is now beginning,53
/home/data/images/iam/lines/a02/a02-098/a02-098-03.png,63455,suggestion that there may be fresh concessions to the,53
/home/data/images/iam/lines/a03/a03-011/a03-011-04.png,30830,the uncommitted countries and even to work out common,53
/home/data/images/iam/lines/b03/b03-025/b03-025-02.png,34130,truism that policies of menace and mutual disarmament,53
/home/data/images/iam/lines/e01/e01-050/e01-050-04.png,49708,was developed into quite an elaborate and distinctive,53
/home/data/images/iam/lines/e04/e04-034/e04-034-06.png,70995,for the seat and the back which can be decorated with,53
/home/data/images/iam/lines/e04/e04-124/e04-124-03.png,73177,four blocks for the rowlocks and mark their positions,53
/home/data/images/iam/lines/f01/f01-081/f01-081-03.png,81011,in physics might lead us to suppose that the ultimate,53
/home/data/images/iam/lines/f01/f01-081/f01-081-05.png,95402,correct to regard operations as the ultimate units of,53
/home/data/images/iam/lines/f02/f02-036/f02-036-05.png,44417,the welfare of older people to examine the report and,53
/home/data/images/iam/lines/g06/g06-037l/g06-037l-06.png,21198,of the numerous conventional remedies to which he had,53
/home/data/images/iam/lines/g06/g06-045c/g06-045c-03.png,20166,it was being cultivated with extraordinary success in,53
/home/data/images/iam/lines/h04/h04-021/h04-021-05.png,46041,also shows the corresponding values of an index which,53
/home/data/images/iam/lines/b04/b04-103/b04-103-05.png,30129,showed their appreciation this morning with a surprise,54
/home/data/images/iam/lines/b04/b04-134/b04-134-07.png,48742,philosopher with a highly developed sense of publicity,54
/home/data/images/iam/lines/b05/b05-074/b05-074-08.png,34518,to death like cattle interests me only in so far as we,54
/home/data/images/iam/lines/c04/c04-023/c04-023-01.png,45011,variation on that sinister yarn in which half the cast,54
/home/data/images/iam/lines/c04/c04-035/c04-035-02.png,58493,loose their ancient houseboat on a honeymoon trip down,54
/home/data/images/iam/lines/c06/c06-091/c06-091-02.png,89813,in places and has a line or two of painful home truths,54
/home/data/images/iam/lines/e02/e02-086/e02-086-06.png,47233,nature of the work will probably dictate the additions,54
/home/data/images/iam/lines/e04/e04-124/e04-124-04.png,70960,before riveting on the gunwales so that you do not put,54
/home/data/images/iam/lines/f01/f01-066/f01-066-03.png,88026,surgical and pharmacological evidence points to a very,54
/home/data/images/iam/lines/f01/f01-066/f01-066-08.png,94765,the basis of all those experiences and phenomena which,54
/home/data/images/iam/lines/f01/f01-143/f01-143-02.png,57530,person they observe his visible behaviour and then try,54
/home/data/images/iam/lines/f02/f02-044/f02-044-08.png,51399,to the men and their employers that the venture was an,54
/home/data/images/iam/lines/g06/g06-037d/g06-037d-08.png,32429,toms had first shown themselves seventeen years before,54
/home/data/images/iam/lines/g06/g06-047d/g06-047d-03.png,24184,had an increasing number of disciples among unorthodox,54
/home/data/images/iam/lines/h04/h04-021/h04-021-07.png,51542,for the commodities constituting the average household,54
/home/data/images/iam/lines/r06/r06-022/r06-022-04.png,49411,looked out of the windows at the weeping trees and the,54
/home/data/images/iam/lines/a01/a01-107/a01-107-01.png,36044,at the point of need and with one standard for all sick,55
/home/data/images/iam/lines/a06/a06-141/a06-141-01.png,33656,put at the disposal of those very militarists who razed,55
/home/data/images/iam/lines/b01/b01-018/b01-018-01.png,43576,policy of racial discrimination in any of its countries,55
/home/data/images/iam/lines/c03/c03-000b/c03-000b-05.png,99694,to be derived from this unity of conception and control,55
/home/data/images/iam/lines/c03/c03-087c/c03-087c-02.png,90628,dramatic inevitability which left its central character,55
/home/data/images/iam/lines/c04/c04-075/c04-075-01.png,44435,disc solo pianist were greatly enhanced when he dug out,55
/home/data/images/iam/lines/e01/e01-081/e01-081-04.png,48036,on the linen following the outline of the crochet edges,55
/home/data/images/iam/lines/e04/e04-127/e04-127-05.png,76915,into a variety of shapes they can be combined by either,55
/home/data/images/iam/lines/f01/f01-143/f01-143-03.png,55937,to give theoretical interpretations of what lies behind,55
/home/data/images/iam/lines/g06/g06-047g/g06-047g-03.png,27575,increasing number of disciples among unorthodox medical,55
/home/data/images/iam/lines/a03/a03-011/a03-011-03.png,33732,time is ripe to have more frequent consultations between,56
/home/data/images/iam/lines/a04/a04-019/a04-019-06.png,36383,agreement on the necessity of maintaining the rights and,56
/home/data/images/iam/lines/b05/b05-067/b05-067-02.png,22897,when he pleads that he was only a small unit on the base,56
/home/data/images/iam/lines/c03/c03-021b/c03-021b-04.png,90408,who acts as a protector and comforter to her in her hour,56
/home/data/images/iam/lines/e04/e04-038/e04-038-02.png,67545,to cover the footrest with rubber or any such protective,56
/home/data/images/iam/lines/f01/f01-066/f01-066-06.png,77041,essence of a man which is supposed to persist apart from,56
/home/data/images/iam/lines/f01/f01-085/f01-085-02.png,71841,we can only indicate what seems to be the most promising,56
/home/data/images/iam/lines/g06/g06-045g/g06-045g-04.png,28873,himself was being treated under a doctor who had studied,56
/home/data/images/iam/lines/h04/h04-021/h04-021-06.png,52790,compares the prices paid by different types of household,56
/home/data/images/iam/lines/a03/a03-011/a03-011-01.png,35279,situation and especially in view of fresh problems facing,57
/home/data/images/iam/lines/e07/e07-000/e07-000-04.png,33060,witness described one sprayed area as literally rank with,57
/home/data/images/iam/lines/f02/f02-020/f02-020-04.png,30853,discussions are arranged for the wives in addition to the,57
/home/data/images/iam/lines/f02/f02-036/f02-036-02.png,49398,raised were of considerable importance to the citizens of,57
/home/data/images/iam/lines/a01/a01-122/a01-122-03.png,51886,full inquiry into the cost of drugs and the pharmaceutical,58
/home/data/images/iam/lines/a04/a04-047/a04-047-06.png,38760,supporters of unilateral nuclear disarmament were changing,58
/home/data/images/iam/lines/b05/b05-055/b05-055-01.png,22506,on a pitch have no terrors for a good batsman with a stout,58
/home/data/images/iam/lines/e04/e04-119/e04-119-01.png,81990,the rubbing strakes and you are ready to lift the boat off,58
/home/data/images/iam/lines/g06/g06-047e/g06-047e-03.png,24306,of disciples among unorthodox medical men in the cities of,58
/home/data/images/iam/lines/r02/r02-131/r02-131-03.png,25868,mother turned around in time to see the briefcase collapse,58
/home/data/images/iam/lines/e04/e04-008/e04-008-01.png,57640,which should nevertheless be cut with care to ensure a neat,59
/home/data/images/iam/lines/f02/f02-044/f02-044-09.png,50250,experiment from which the organisers hoped to learn as much,59
/home/data/images/iam/lines/n02/n02-146/n02-146-05.png,66357,leisurely fashion his few possessions into a ramshackle and,59
/home/data/images/iam/lines/b05/b05-055/b05-055-03.png,27373,batting averages and all the statistical blight that makes a,60
/home/data/images/iam/lines/b05/b05-067/b05-067-05.png,29036,intimate knowledge of every link in the chain of command that,61
/home/data/images/iam/lines/b05/b05-071/b05-071-01.png,25973,meticulous comprehension that could only have come from a man,61
/home/data/images/iam/lines/b05/b05-071/b05-071-04.png,28988,selves and feel a sense of righteousness when their hands are,61
/home/data/images/iam/lines/e04/e04-124/e04-124-01.png,70440,taking care to reinforce the sides of the dinghy at the seats,61
/home/data/images/iam/lines/g06/g06-037f/g06-037f-06.png,25788,which he had been subjected ever since the symptoms had first,61
/home/data/images/iam/lines/h05/h05-012/h05-012-03.png,44551,differing in certain important ways from the ordinary cost of,61
/home/data/images/iam/lines/h05/h05-012/h05-012-05.png,59632,common feature that they are all payments in respect of works,61
/home/data/images/iam/lines/a06/a06-020/a06-020-02.png,35235,say that if an official resigns he is not allowed to run again,62
/home/data/images/iam/lines/f02/f02-036/f02-036-04.png,43694,committee representative of bodies particularly concerned with,62
/home/data/images/iam/lines/g04/g04-026/g04-026-05.png,71087,the end of a few months an enthusiastic choir of men and women,62
/home/data/images/iam/lines/b04/b04-034/b04-034-02.png,30059,by the deaths of two elderly sisters who killed themselves because,66
/home/data/images/iam/lines/a06/a06-147/a06-147-05.png,34734,contingency would be to sign a peace treaty to remove the cancerous,67
